,SampleCount
2019-01-13 12:17:00,132376.0
2019-01-13 12:22:00,133300.0
2019-01-13 12:27:00,133608.0
2019-01-13 12:32:00,134485.0
2019-01-13 12:37:00,134041.0
2019-01-13 12:42:00,134948.0
2019-01-13 12:47:00,136630.0
2019-01-13 12:52:00,137831.0
2019-01-13 12:57:00,138452.0
2019-01-13 13:02:00,138269.0
2019-01-13 13:07:00,137191.0
2019-01-13 13:12:00,137782.0
2019-01-13 13:17:00,138281.0
2019-01-13 13:22:00,138157.0
2019-01-13 13:27:00,139731.0
2019-01-13 13:32:00,139513.0
2019-01-13 13:37:00,139594.0
2019-01-13 13:42:00,140153.0
2019-01-13 13:47:00,140149.0
2019-01-13 13:52:00,141688.0
2019-01-13 13:57:00,142319.0
2019-01-13 14:02:00,141504.0
2019-01-13 14:07:00,139564.0
2019-01-13 14:12:00,140291.0
2019-01-13 14:17:00,138297.0
2019-01-13 14:22:00,138557.0
2019-01-13 14:27:00,138168.0
2019-01-13 14:32:00,137455.0
2019-01-13 14:37:00,136824.0
2019-01-13 14:42:00,136882.0
2019-01-13 14:47:00,136744.0
2019-01-13 14:52:00,137952.0
2019-01-13 14:57:00,137488.0
2019-01-13 15:02:00,137790.0
2019-01-13 15:07:00,137704.0
2019-01-13 15:12:00,137257.0
2019-01-13 15:17:00,137109.0
2019-01-13 15:22:00,137531.0
2019-01-13 15:27:00,136498.0
2019-01-13 15:32:00,136571.0
2019-01-13 15:37:00,137015.0
2019-01-13 15:42:00,137935.0
2019-01-13 15:47:00,137511.0
2019-01-13 15:52:00,138675.0
2019-01-13 15:57:00,138304.0
2019-01-13 16:02:00,138119.0
2019-01-13 16:07:00,137471.0
2019-01-13 16:12:00,136426.0
2019-01-13 16:17:00,135709.0
2019-01-13 16:22:00,134375.0
2019-01-13 16:27:00,132461.0
2019-01-13 16:32:00,129956.0
2019-01-13 16:37:00,129339.0
2019-01-13 16:42:00,127327.0
2019-01-13 16:47:00,126330.0
2019-01-13 16:52:00,125259.0
2019-01-13 16:57:00,123890.0
2019-01-13 17:02:00,122859.0
2019-01-13 17:07:00,119298.0
2019-01-13 17:12:00,117494.0
2019-01-13 17:17:00,115767.0
2019-01-13 17:22:00,112081.0
2019-01-13 17:27:00,110876.0
2019-01-13 17:32:00,107369.0
2019-01-13 17:37:00,104568.0
2019-01-13 17:42:00,102983.0
2019-01-13 17:47:00,100257.0
2019-01-13 17:52:00,97821.0
2019-01-13 17:57:00,96282.0
2019-01-13 18:02:00,94941.0
2019-01-13 18:07:00,91658.0
2019-01-13 18:12:00,89544.0
2019-01-13 18:17:00,86679.0
2019-01-13 18:22:00,85153.0
2019-01-13 18:27:00,83540.0
2019-01-13 18:32:00,82668.0
2019-01-13 18:37:00,82190.0
2019-01-13 18:42:00,80116.0
2019-01-13 18:47:00,78768.0
2019-01-13 18:52:00,77305.0
2019-01-13 18:57:00,74999.0
2019-01-13 19:02:00,73056.0
2019-01-13 19:07:00,71225.0
2019-01-13 19:12:00,69136.0
2019-01-13 19:17:00,67016.0
2019-01-13 19:22:00,64953.0
2019-01-13 19:27:00,62792.0
2019-01-13 19:32:00,60908.0
2019-01-13 19:37:00,59276.0
2019-01-13 19:42:00,57189.0
2019-01-13 19:47:00,55634.0
2019-01-13 19:52:00,53746.0
2019-01-13 19:57:00,52842.0
2019-01-13 20:02:00,51088.0
2019-01-13 20:07:00,48722.0
2019-01-13 20:12:00,48295.0
2019-01-13 20:17:00,46761.0
2019-01-13 20:22:00,44916.0
2019-01-13 20:27:00,43488.0
2019-01-13 20:32:00,42033.0
2019-01-13 20:37:00,40197.0
2019-01-13 20:42:00,39070.0
2019-01-13 20:47:00,37354.0
2019-01-13 20:52:00,36182.0
2019-01-13 20:57:00,34766.0
2019-01-13 21:02:00,33765.0
2019-01-13 21:07:00,33062.0
2019-01-13 21:12:00,32174.0
2019-01-13 21:17:00,31123.0
2019-01-13 21:22:00,30072.0
2019-01-13 21:27:00,28559.0
2019-01-13 21:32:00,27357.0
2019-01-13 21:37:00,26303.0
2019-01-13 21:42:00,24916.0
2019-01-13 21:47:00,24107.0
2019-01-13 21:52:00,22887.0
2019-01-13 21:57:00,21798.0
2019-01-13 22:02:00,21090.0
2019-01-13 22:07:00,20033.0
2019-01-13 22:12:00,19243.0
2019-01-13 22:17:00,18166.0
2019-01-13 22:22:00,17332.0
2019-01-13 22:27:00,16399.0
2019-01-13 22:32:00,15561.0
2019-01-13 22:37:00,14713.0
2019-01-13 22:42:00,13849.0
2019-01-13 22:47:00,12915.0
2019-01-13 22:52:00,12171.0
2019-01-13 22:57:00,11405.0
2019-01-13 23:02:00,10838.0
2019-01-13 23:07:00,10150.0
2019-01-13 23:12:00,9630.0
2019-01-13 23:17:00,9204.0
2019-01-13 23:22:00,8781.0
2019-01-13 23:27:00,8288.0
2019-01-13 23:32:00,7786.0
2019-01-13 23:37:00,7319.0
2019-01-13 23:42:00,7015.0
2019-01-13 23:47:00,6492.0
2019-01-13 23:52:00,6197.0
2019-01-13 23:57:00,5878.0
2019-01-14 00:02:00,5455.0
2019-01-14 00:37:00,3855.0
2019-01-14 00:42:00,3509.0
2019-01-14 00:47:00,3346.0
2019-01-14 00:52:00,3233.0
2019-01-14 00:57:00,3052.0
2019-01-14 01:02:00,2840.0
2019-01-14 01:07:00,2716.0
2019-01-14 01:12:00,2629.0
2019-01-14 01:17:00,2567.0
2019-01-14 01:22:00,2414.0
2019-01-14 01:27:00,2427.0
2019-01-14 01:32:00,2347.0
2019-01-14 01:37:00,2186.0
2019-01-14 01:42:00,2192.0
2019-01-14 01:47:00,2148.0
2019-01-14 01:52:00,2138.0
2019-01-14 01:57:00,2107.0
2019-01-14 02:02:00,2047.0
2019-01-14 02:07:00,2036.0
2019-01-14 02:12:00,1998.0
2019-01-14 02:17:00,1957.0
2019-01-14 02:22:00,2035.0
2019-01-14 02:27:00,1983.0
2019-01-14 02:32:00,2052.0
2019-01-14 02:37:00,2101.0
2019-01-14 02:42:00,2129.0
2019-01-14 02:47:00,2348.0
2019-01-14 02:52:00,2353.0
2019-01-14 02:57:00,2493.0
2019-01-14 03:02:00,2663.0
2019-01-14 03:07:00,2842.0
2019-01-14 03:12:00,3054.0
2019-01-14 03:17:00,3340.0
2019-01-14 03:22:00,3516.0
2019-01-14 03:27:00,3941.0
2019-01-14 03:32:00,4357.0
2019-01-14 03:37:00,4873.0
2019-01-14 03:42:00,5289.0
2019-01-14 03:47:00,5881.0
2019-01-14 03:52:00,6465.0
2019-01-14 03:57:00,7148.0
2019-01-14 04:02:00,8048.0
2019-01-14 04:07:00,8973.0
2019-01-14 04:12:00,10216.0
2019-01-14 04:17:00,11790.0
2019-01-14 04:22:00,13451.0
2019-01-14 04:27:00,15340.0
2019-01-14 04:32:00,17503.0
2019-01-14 04:37:00,20078.0
2019-01-14 04:42:00,22710.0
2019-01-14 04:47:00,25246.0
2019-01-14 04:52:00,27429.0
2019-01-14 04:57:00,29719.0
2019-01-14 05:02:00,32334.0
2019-01-14 05:07:00,35362.0
2019-01-14 05:12:00,39437.0
2019-01-14 05:17:00,43717.0
2019-01-14 05:22:00,48348.0
2019-01-14 05:27:00,53624.0
2019-01-14 05:32:00,59077.0
2019-01-14 05:37:00,66155.0
2019-01-14 05:42:00,73242.0
2019-01-14 05:47:00,80453.0
2019-01-14 05:52:00,88902.0
2019-01-14 05:57:00,95743.0
2019-01-14 06:02:00,102129.0
2019-01-14 06:07:00,109666.0
2019-01-14 06:12:00,119164.0
2019-01-14 06:17:00,129493.0
2019-01-14 06:22:00,140283.0
2019-01-14 06:27:00,152122.0
2019-01-14 06:32:00,163254.0
2019-01-14 06:37:00,176506.0
2019-01-14 06:42:00,190764.0
2019-01-14 06:47:00,203133.0
2019-01-14 06:52:00,215460.0
2019-01-14 06:57:00,222693.0
2019-01-14 07:02:00,223474.0
2019-01-14 07:07:00,222922.0
2019-01-14 07:12:00,226066.0
2019-01-14 07:17:00,228693.0
2019-01-14 07:22:00,230392.0
2019-01-14 07:27:00,233966.0
2019-01-14 07:32:00,234169.0
2019-01-14 07:37:00,233588.0
2019-01-14 07:42:00,233943.0
2019-01-14 07:47:00,235675.0
2019-01-14 07:52:00,233668.0
2019-01-14 07:57:00,232247.0
2019-01-14 08:02:00,225954.0
2019-01-14 08:07:00,216913.0
2019-01-14 08:12:00,212758.0
2019-01-14 08:17:00,209096.0
2019-01-14 08:22:00,205347.0
2019-01-14 08:27:00,201564.0
2019-01-14 08:32:00,197648.0
2019-01-14 08:37:00,192821.0
2019-01-14 08:42:00,191188.0
2019-01-14 08:47:00,187878.0
2019-01-14 08:52:00,172139.0
2019-01-14 08:57:00,172910.0
2019-01-14 09:02:00,168363.0
2019-01-14 09:07:00,159084.0
2019-01-14 09:12:00,152016.0
2019-01-14 09:17:00,147562.0
2019-01-14 09:22:00,143612.0
2019-01-14 09:27:00,141196.0
2019-01-14 09:32:00,137578.0
2019-01-14 09:37:00,135271.0
2019-01-14 09:42:00,134668.0
2019-01-14 09:47:00,134719.0
2019-01-14 09:52:00,134739.0
2019-01-14 09:57:00,131815.0
2019-01-14 10:02:00,129738.0
2019-01-14 10:07:00,127018.0
2019-01-14 10:12:00,126830.0
2019-01-14 10:17:00,126989.0
2019-01-14 10:22:00,127893.0
2019-01-14 10:27:00,128402.0
2019-01-14 10:32:00,129111.0
2019-01-14 10:37:00,130019.0
2019-01-14 10:42:00,131143.0
2019-01-14 10:47:00,131685.0
2019-01-14 10:52:00,133126.0
2019-01-14 10:57:00,134502.0
2019-01-14 11:02:00,133157.0
2019-01-14 11:07:00,135703.0
2019-01-14 11:12:00,138409.0
2019-01-14 11:17:00,139296.0
2019-01-14 11:22:00,136997.0
2019-01-14 11:27:00,135504.0
2019-01-14 11:32:00,134297.0
2019-01-14 11:37:00,133901.0
2019-01-14 11:42:00,135445.0
2019-01-14 11:47:00,135226.0
2019-01-14 11:52:00,137334.0
2019-01-14 11:57:00,137201.0
2019-01-14 12:02:00,135842.0
2019-01-14 12:07:00,135313.0
2019-01-14 12:12:00,138038.0
2019-01-14 12:17:00,138047.0
2019-01-14 12:22:00,139717.0
2019-01-14 12:27:00,140862.0
2019-01-14 12:32:00,139590.0
2019-01-14 12:37:00,141193.0
2019-01-14 12:42:00,142593.0
2019-01-14 12:47:00,143686.0
2019-01-14 12:52:00,145814.0
2019-01-14 12:57:00,144756.0
2019-01-14 13:02:00,141158.0
2019-01-14 13:07:00,139266.0
2019-01-14 13:12:00,140027.0
2019-01-14 13:17:00,140979.0
2019-01-14 13:22:00,140380.0
2019-01-14 13:27:00,141714.0
2019-01-14 13:32:00,140091.0
2019-01-14 13:37:00,62766.0
2019-01-14 13:42:00,13753.0
2019-01-14 13:47:00,13842.0
2019-01-14 13:52:00,153219.0
2019-01-14 13:57:00,131243.0
2019-01-14 14:02:00,151062.0
2019-01-14 14:07:00,147891.0
2019-01-14 14:12:00,143546.0
2019-01-14 14:17:00,153828.0
2019-01-14 14:22:00,152612.0
2019-01-14 14:27:00,153188.0
2019-01-14 14:32:00,158257.0
2019-01-14 14:37:00,159122.0
2019-01-14 14:42:00,162923.0
2019-01-14 14:47:00,168112.0
2019-01-14 14:52:00,170288.0
2019-01-14 14:57:00,174062.0
2019-01-14 15:02:00,175324.0
2019-01-14 15:07:00,176526.0
2019-01-14 15:12:00,184605.0
2019-01-14 15:17:00,187677.0
2019-01-14 15:22:00,188401.0
2019-01-14 15:27:00,191662.0
2019-01-14 15:32:00,193143.0
2019-01-14 15:37:00,193701.0
2019-01-14 15:42:00,197549.0
2019-01-14 15:47:00,201185.0
2019-01-14 15:52:00,201762.0
2019-01-14 15:57:00,203011.0
2019-01-14 16:02:00,202073.0
2019-01-14 16:07:00,205768.0
2019-01-14 16:12:00,213459.0
2019-01-14 16:17:00,218846.0
2019-01-14 16:22:00,222969.0
2019-01-14 16:27:00,224684.0
2019-01-14 16:32:00,225461.0
2019-01-14 16:37:00,227187.0
2019-01-14 16:42:00,231790.0
2019-01-14 16:47:00,232928.0
2019-01-14 16:52:00,233705.0
2019-01-14 16:57:00,231959.0
2019-01-14 17:02:00,229671.0
2019-01-14 17:07:00,228835.0
2019-01-14 17:12:00,234266.0
2019-01-14 17:17:00,233522.0
2019-01-14 17:22:00,231201.0
2019-01-14 17:27:00,226840.0
2019-01-14 17:32:00,222233.0
2019-01-14 17:37:00,217287.0
2019-01-14 17:42:00,216002.0
2019-01-14 17:47:00,211607.0
2019-01-14 17:52:00,207264.0
2019-01-14 17:57:00,198896.0
2019-01-14 18:02:00,189787.0
2019-01-14 18:07:00,182641.0
2019-01-14 18:12:00,178021.0
2019-01-14 18:17:00,170046.0
2019-01-14 18:22:00,163310.0
2019-01-14 18:27:00,156224.0
2019-01-14 18:32:00,146532.0
2019-01-14 18:37:00,139717.0
2019-01-14 18:42:00,136079.0
2019-01-14 18:47:00,130965.0
2019-01-14 18:52:00,125445.0
2019-01-14 18:57:00,121358.0
2019-01-14 19:02:00,113672.0
2019-01-14 19:07:00,108040.0
2019-01-14 19:12:00,105163.0
2019-01-14 19:17:00,99677.0
2019-01-14 19:22:00,94298.0
2019-01-14 19:27:00,88864.0
2019-01-14 19:32:00,83322.0
2019-01-14 19:37:00,78758.0
2019-01-14 19:42:00,75536.0
2019-01-14 19:47:00,72073.0
2019-01-14 19:52:00,68946.0
2019-01-14 19:57:00,66050.0
2019-01-14 20:02:00,62002.0
2019-01-14 20:07:00,60346.0
2019-01-14 20:12:00,59790.0
2019-01-14 20:17:00,57962.0
2019-01-14 20:22:00,55504.0
2019-01-14 20:27:00,52886.0
2019-01-14 20:32:00,50406.0
2019-01-14 20:37:00,48239.0
2019-01-14 20:42:00,47150.0
2019-01-14 20:47:00,44954.0
2019-01-14 20:52:00,43580.0
2019-01-14 20:57:00,42115.0
2019-01-14 21:02:00,40727.0
2019-01-14 21:07:00,40383.0
2019-01-14 21:12:00,40679.0
2019-01-14 21:17:00,39514.0
2019-01-14 21:22:00,37791.0
2019-01-14 21:27:00,36163.0
2019-01-14 21:32:00,34139.0
2019-01-14 21:37:00,32463.0
2019-01-14 21:42:00,30662.0
2019-01-14 21:47:00,29147.0
2019-01-14 21:52:00,27783.0
2019-01-14 21:57:00,26139.0
2019-01-14 22:02:00,24776.0
2019-01-14 22:07:00,24207.0
2019-01-14 22:12:00,23288.0
2019-01-14 22:17:00,22489.0
2019-01-14 22:22:00,20984.0
2019-01-14 22:27:00,19711.0
2019-01-14 22:32:00,18216.0
2019-01-14 22:37:00,17141.0
2019-01-14 22:42:00,16018.0
2019-01-14 22:47:00,14937.0
2019-01-14 22:52:00,13896.0
2019-01-14 22:57:00,13057.0
2019-01-14 23:02:00,11810.0
2019-01-14 23:07:00,11201.0
2019-01-14 23:12:00,10516.0
2019-01-14 23:17:00,9950.0
2019-01-14 23:22:00,9334.0
2019-01-14 23:27:00,8816.0
2019-01-14 23:32:00,8219.0
2019-01-14 23:37:00,7714.0
2019-01-14 23:42:00,7218.0
2019-01-14 23:47:00,6675.0
2019-01-14 23:52:00,6208.0
2019-01-14 23:57:00,5815.0
2019-01-15 00:02:00,5495.0
2019-01-15 00:37:00,3632.0
2019-01-15 00:42:00,3515.0
2019-01-15 00:47:00,3352.0
2019-01-15 00:52:00,3124.0
2019-01-15 00:57:00,3000.0
2019-01-15 01:02:00,2883.0
2019-01-15 01:07:00,2738.0
2019-01-15 01:12:00,2684.0
2019-01-15 01:17:00,2577.0
2019-01-15 01:22:00,2454.0
2019-01-15 01:27:00,2401.0
2019-01-15 01:32:00,2297.0
2019-01-15 01:37:00,2259.0
2019-01-15 01:42:00,2277.0
2019-01-15 01:47:00,2149.0
2019-01-15 01:52:00,2028.0
2019-01-15 01:57:00,2027.0
2019-01-15 02:02:00,2026.0
2019-01-15 02:07:00,1984.0
2019-01-15 02:12:00,1982.0
2019-01-15 02:17:00,1923.0
2019-01-15 02:22:00,1972.0
2019-01-15 02:27:00,1978.0
2019-01-15 02:32:00,1928.0
2019-01-15 02:37:00,2029.0
2019-01-15 02:42:00,2065.0
2019-01-15 02:47:00,2051.0
2019-01-15 02:52:00,2205.0
2019-01-15 02:57:00,2342.0
2019-01-15 03:02:00,2390.0
2019-01-15 03:07:00,2532.0
2019-01-15 03:12:00,2697.0
2019-01-15 03:17:00,2871.0
2019-01-15 03:22:00,3043.0
2019-01-15 03:27:00,3329.0
2019-01-15 03:32:00,3642.0
2019-01-15 03:37:00,4020.0
2019-01-15 03:42:00,4474.0
2019-01-15 03:47:00,4890.0
2019-01-15 03:52:00,5415.0
2019-01-15 03:57:00,5887.0
2019-01-15 04:02:00,6501.0
2019-01-15 04:07:00,7511.0
2019-01-15 04:12:00,8668.0
2019-01-15 04:17:00,9902.0
2019-01-15 04:22:00,11340.0
2019-01-15 04:27:00,13069.0
2019-01-15 04:32:00,15128.0
2019-01-15 04:37:00,17602.0
2019-01-15 04:42:00,19834.0
2019-01-15 04:47:00,22369.0
2019-01-15 04:52:00,24524.0
2019-01-15 04:57:00,26455.0
2019-01-15 05:02:00,28580.0
2019-01-15 05:07:00,31713.0
2019-01-15 05:12:00,35364.0
2019-01-15 05:17:00,40098.0
2019-01-15 05:22:00,44328.0
2019-01-15 05:27:00,49144.0
2019-01-15 05:32:00,54279.0
2019-01-15 05:37:00,61741.0
2019-01-15 05:42:00,68867.0
2019-01-15 05:47:00,75075.0
2019-01-15 05:52:00,82845.0
2019-01-15 05:57:00,90293.0
2019-01-15 06:02:00,96625.0
2019-01-15 06:07:00,104296.0
2019-01-15 06:12:00,114286.0
2019-01-15 06:17:00,123987.0
2019-01-15 06:22:00,135912.0
2019-01-15 06:27:00,147291.0
2019-01-15 06:32:00,158718.0
2019-01-15 06:37:00,172484.0
2019-01-15 06:42:00,188049.0
2019-01-15 06:47:00,201603.0
2019-01-15 06:52:00,212132.0
2019-01-15 06:57:00,219585.0
2019-01-15 07:02:00,221123.0
2019-01-15 07:07:00,222090.0
2019-01-15 07:12:00,224355.0
2019-01-15 07:17:00,227963.0
2019-01-15 07:22:00,231661.0
2019-01-15 07:27:00,232465.0
2019-01-15 07:32:00,234009.0
2019-01-15 07:37:00,234522.0
2019-01-15 07:42:00,236104.0
2019-01-15 07:47:00,236606.0
2019-01-15 07:52:00,236416.0
2019-01-15 07:57:00,235110.0
2019-01-15 08:02:00,226894.0
2019-01-15 08:07:00,218561.0
2019-01-15 08:12:00,215495.0
2019-01-15 08:17:00,212106.0
2019-01-15 08:22:00,209869.0
2019-01-15 08:27:00,208007.0
2019-01-15 08:32:00,203436.0
2019-01-15 08:37:00,199395.0
2019-01-15 08:42:00,198231.0
2019-01-15 08:47:00,195683.0
2019-01-15 08:52:00,190611.0
2019-01-15 08:57:00,185278.0
2019-01-15 09:02:00,176217.0
2019-01-15 09:07:00,164913.0
2019-01-15 09:12:00,157861.0
2019-01-15 09:17:00,153289.0
2019-01-15 09:22:00,149353.0
2019-01-15 09:27:00,146016.0
2019-01-15 09:32:00,143756.0
2019-01-15 09:37:00,140937.0
2019-01-15 09:42:00,139873.0
2019-01-15 09:47:00,140673.0
2019-01-15 09:52:00,139641.0
2019-01-15 09:57:00,138858.0
2019-01-15 10:02:00,135369.0
2019-01-15 10:07:00,131594.0
2019-01-15 10:12:00,130996.0
2019-01-15 10:17:00,131563.0
2019-01-15 10:22:00,132462.0
2019-01-15 10:27:00,132688.0
2019-01-15 10:32:00,132101.0
2019-01-15 10:37:00,132398.0
2019-01-15 10:42:00,134989.0
2019-01-15 10:47:00,136376.0
2019-01-15 10:52:00,138249.0
2019-01-15 10:57:00,139096.0
2019-01-15 11:02:00,137529.0
2019-01-15 11:07:00,140702.0
2019-01-15 11:12:00,142837.0
2019-01-15 11:17:00,143197.0
2019-01-15 11:22:00,141750.0
2019-01-15 11:27:00,140992.0
2019-01-15 11:32:00,138391.0
2019-01-15 11:37:00,138778.0
2019-01-15 11:42:00,140415.0
2019-01-15 11:47:00,141206.0
2019-01-15 11:52:00,141456.0
2019-01-15 11:57:00,142414.0
2019-01-15 12:02:00,141745.0
2019-01-15 12:07:00,140060.0
2019-01-15 12:12:00,143465.0
2019-01-15 12:17:00,144386.0
2019-01-15 12:22:00,145072.0
2019-01-15 12:27:00,145882.0
2019-01-15 12:32:00,146211.0
2019-01-15 12:37:00,145751.0
2019-01-15 12:42:00,147345.0
2019-01-15 12:47:00,149361.0
2019-01-15 12:52:00,150133.0
2019-01-15 12:57:00,150727.0
2019-01-15 13:02:00,147899.0
2019-01-15 13:07:00,145717.0
2019-01-15 13:12:00,146964.0
2019-01-15 13:17:00,147655.0
2019-01-15 13:22:00,149042.0
2019-01-15 13:27:00,149491.0
2019-01-15 13:32:00,148463.0
2019-01-15 13:37:00,148125.0
2019-01-15 13:42:00,149646.0
2019-01-15 13:47:00,152162.0
2019-01-15 13:52:00,154397.0
2019-01-15 13:57:00,154859.0
2019-01-15 14:02:00,153619.0
2019-01-15 14:07:00,153340.0
2019-01-15 14:12:00,155847.0
2019-01-15 14:17:00,157849.0
2019-01-15 14:22:00,159978.0
2019-01-15 14:27:00,161728.0
2019-01-15 14:32:00,162910.0
2019-01-15 14:37:00,165475.0
2019-01-15 14:42:00,170301.0
2019-01-15 14:47:00,173604.0
2019-01-15 14:52:00,177460.0
2019-01-15 14:57:00,181059.0
2019-01-15 15:02:00,180578.0
2019-01-15 15:07:00,184812.0
2019-01-15 15:12:00,191351.0
2019-01-15 15:17:00,193952.0
2019-01-15 15:22:00,196129.0
2019-01-15 15:27:00,199064.0
2019-01-15 15:32:00,199787.0
2019-01-15 15:37:00,201093.0
2019-01-15 15:42:00,205581.0
2019-01-15 15:47:00,208212.0
2019-01-15 15:52:00,210118.0
2019-01-15 15:57:00,211958.0
2019-01-15 16:02:00,210257.0
2019-01-15 16:07:00,213776.0
2019-01-15 16:12:00,220952.0
2019-01-15 16:17:00,226169.0
2019-01-15 16:22:00,229616.0
2019-01-15 16:27:00,233972.0
2019-01-15 16:32:00,232140.0
2019-01-15 16:37:00,235810.0
2019-01-15 16:42:00,238489.0
2019-01-15 16:47:00,239624.0
2019-01-15 16:52:00,241309.0
2019-01-15 16:57:00,238920.0
2019-01-15 17:02:00,236621.0
2019-01-15 17:07:00,236750.0
2019-01-15 17:12:00,240934.0
2019-01-15 17:17:00,241872.0
2019-01-15 17:22:00,239088.0
2019-01-15 17:27:00,234784.0
2019-01-15 17:32:00,230405.0
2019-01-15 17:37:00,227985.0
2019-01-15 17:42:00,223947.0
2019-01-15 17:47:00,220687.0
2019-01-15 17:52:00,216373.0
2019-01-15 17:57:00,209781.0
2019-01-15 18:02:00,199749.0
2019-01-15 18:07:00,191777.0
2019-01-15 18:12:00,187225.0
2019-01-15 18:17:00,179646.0
2019-01-15 18:22:00,173616.0
2019-01-15 18:27:00,165762.0
2019-01-15 18:32:00,156888.0
2019-01-15 18:37:00,148684.0
2019-01-15 18:42:00,144509.0
2019-01-15 18:47:00,138268.0
2019-01-15 18:52:00,133877.0
2019-01-15 18:57:00,128025.0
2019-01-15 19:02:00,121072.0
2019-01-15 19:07:00,115916.0
2019-01-15 19:12:00,111195.0
2019-01-15 19:17:00,107440.0
2019-01-15 19:22:00,100599.0
2019-01-15 19:27:00,95431.0
2019-01-15 19:32:00,89260.0
2019-01-15 19:37:00,83916.0
2019-01-15 19:42:00,80781.0
2019-01-15 19:47:00,77008.0
2019-01-15 19:52:00,73735.0
2019-01-15 19:57:00,70861.0
2019-01-15 20:02:00,66969.0
2019-01-15 20:07:00,64525.0
2019-01-15 20:12:00,64192.0
2019-01-15 20:17:00,62439.0
2019-01-15 20:22:00,59530.0
2019-01-15 20:27:00,56600.0
2019-01-15 20:32:00,54123.0
2019-01-15 20:37:00,51826.0
2019-01-15 20:42:00,50618.0
2019-01-15 20:47:00,48914.0
2019-01-15 20:52:00,47376.0
2019-01-15 20:57:00,45925.0
2019-01-15 21:02:00,44361.0
2019-01-15 21:07:00,43814.0
2019-01-15 21:12:00,44634.0
2019-01-15 21:17:00,43767.0
2019-01-15 21:22:00,42200.0
2019-01-15 21:27:00,40764.0
2019-01-15 21:32:00,38617.0
2019-01-15 21:37:00,36630.0
2019-01-15 21:42:00,35537.0
2019-01-15 21:47:00,33740.0
2019-01-15 21:52:00,32074.0
2019-01-15 21:57:00,30650.0
2019-01-15 22:02:00,28937.0
2019-01-15 22:07:00,28039.0
2019-01-15 22:12:00,26728.0
2019-01-15 22:17:00,25113.0
2019-01-15 22:22:00,24007.0
2019-01-15 22:27:00,22180.0
2019-01-15 22:32:00,20960.0
2019-01-15 22:37:00,19656.0
2019-01-15 22:42:00,18376.0
2019-01-15 22:47:00,17233.0
2019-01-15 22:52:00,16060.0
2019-01-15 22:57:00,14911.0
2019-01-15 23:02:00,14080.0
2019-01-15 23:07:00,13108.0
2019-01-15 23:12:00,12464.0
2019-01-15 23:17:00,11732.0
2019-01-15 23:22:00,10865.0
2019-01-15 23:27:00,9840.0
2019-01-15 23:32:00,9226.0
2019-01-15 23:37:00,7944.0
2019-01-15 23:42:00,7845.0
2019-01-15 23:47:00,7333.0
2019-01-15 23:52:00,6905.0
2019-01-15 23:57:00,6554.0
2019-01-16 00:02:00,6113.0
2019-01-16 00:37:00,4090.0
2019-01-16 00:42:00,3886.0
2019-01-16 00:47:00,3750.0
2019-01-16 00:52:00,3407.0
2019-01-16 00:57:00,3272.0
2019-01-16 01:02:00,3134.0
2019-01-16 01:07:00,2989.0
2019-01-16 01:12:00,2909.0
2019-01-16 01:17:00,2844.0
2019-01-16 01:22:00,2716.0
2019-01-16 01:27:00,2600.0
2019-01-16 01:32:00,2564.0
2019-01-16 01:37:00,2470.0
2019-01-16 01:42:00,2399.0
2019-01-16 01:47:00,2323.0
2019-01-16 01:52:00,2172.0
2019-01-16 01:57:00,2171.0
2019-01-16 02:02:00,2098.0
2019-01-16 02:07:00,2099.0
2019-01-16 02:12:00,2070.0
2019-01-16 02:17:00,2085.0
2019-01-16 02:22:00,2084.0
2019-01-16 02:27:00,2001.0
2019-01-16 02:32:00,2008.0
2019-01-16 02:37:00,2079.0
2019-01-16 02:42:00,2033.0
2019-01-16 02:47:00,2121.0
2019-01-16 02:52:00,2192.0
2019-01-16 02:57:00,2260.0
2019-01-16 03:02:00,2355.0
2019-01-16 03:07:00,2491.0
2019-01-16 03:12:00,2714.0
2019-01-16 03:17:00,2825.0
2019-01-16 03:22:00,3060.0
2019-01-16 03:27:00,3220.0
2019-01-16 03:32:00,3623.0
2019-01-16 03:37:00,4046.0
2019-01-16 03:42:00,4399.0
2019-01-16 03:47:00,4832.0
2019-01-16 03:52:00,5316.0
2019-01-16 03:57:00,5904.0
2019-01-16 04:02:00,6506.0
2019-01-16 04:07:00,7373.0
2019-01-16 04:12:00,8397.0
2019-01-16 04:17:00,9717.0
2019-01-16 04:22:00,11136.0
2019-01-16 04:27:00,12610.0
2019-01-16 04:32:00,14680.0
2019-01-16 04:37:00,16878.0
2019-01-16 04:42:00,19168.0
2019-01-16 04:47:00,21276.0
2019-01-16 04:52:00,23211.0
2019-01-16 04:57:00,25222.0
2019-01-16 05:02:00,26921.0
2019-01-16 05:07:00,29887.0
2019-01-16 05:12:00,33466.0
2019-01-16 05:17:00,37472.0
2019-01-16 05:22:00,41999.0
2019-01-16 05:27:00,46524.0
2019-01-16 05:32:00,51681.0
2019-01-16 05:37:00,57878.0
2019-01-16 05:42:00,64674.0
2019-01-16 05:47:00,72260.0
2019-01-16 05:52:00,79329.0
2019-01-16 05:57:00,86036.0
2019-01-16 06:02:00,92309.0
2019-01-16 06:07:00,99385.0
2019-01-16 06:12:00,108483.0
2019-01-16 06:17:00,118262.0
2019-01-16 06:22:00,129554.0
2019-01-16 06:27:00,139834.0
