,0.1,0.9,0.5
2019-01-30 20:55:00,8245.8662109375,34436.8125,27029.15234375
2019-01-30 21:00:00,8888.359375,33630.703125,25953.681640625
2019-01-30 21:05:00,6191.8334960938,32404.76953125,25557.9765625
2019-01-30 21:10:00,6881.3090820312,31014.03125,23496.8515625
2019-01-30 21:15:00,5991.2534179688,29058.736328125,22465.73046875
2019-01-30 21:20:00,4462.076171875,27079.482421875,22062.98046875
2019-01-30 21:25:00,5596.669921875,26027.19140625,19511.681640625
2019-01-30 21:30:00,3041.4753417969,25086.7890625,20338.078125
2019-01-30 21:35:00,934.0395507812,23282.173828125,16390.359375
2019-01-30 21:40:00,569.5515136719,21395.462890625,16687.416015625
2019-01-30 21:45:00,161.8013916016,21437.552734375,14798.962890625
2019-01-30 21:50:00,-1232.7473144531,18780.25,13388.48828125
2019-01-30 21:55:00,-1196.5168457031,17125.70703125,12692.1357421875
2019-01-30 22:00:00,-2686.1401367188,16515.80859375,10187.2568359375
2019-01-30 22:05:00,-3174.859375,14223.888671875,9789.392578125
2019-01-30 22:10:00,-4169.9438476562,13904.6181640625,9450.2783203125
2019-01-30 22:15:00,-4136.7548828125,12994.9267578125,7758.9750976562
2019-01-30 22:20:00,-4281.3276367188,12162.70703125,7050.9448242188
2019-01-30 22:25:00,-3864.1364746094,12122.69140625,6164.4750976562
2019-01-30 22:30:00,-4682.201171875,9567.5625,4523.3125
2019-01-30 22:35:00,-5966.7646484375,8485.935546875,3936.0480957031
2019-01-30 22:40:00,-6130.8305664062,7846.2470703125,2811.673828125
2019-01-30 22:45:00,-8733.849609375,6981.66015625,1700.5284423828
2019-01-30 22:50:00,-6515.123046875,6175.04296875,1313.5529785156
2019-01-30 22:55:00,-9129.7265625,4639.775390625,803.0528564453
2019-01-30 23:00:00,-9602.455078125,3482.9313964844,-1240.7277832031
2019-01-30 23:05:00,-8074.2138671875,2619.1843261719,-1110.2102050781
2019-01-30 23:10:00,-11076.443359375,3491.947265625,-1618.0791015625
2019-01-30 23:15:00,-9593.2255859375,2811.302734375,-2613.8701171875
2019-01-30 23:20:00,-10181.931640625,1811.6967773438,-2541.001953125
2019-01-30 23:25:00,-9972.2255859375,1545.6896972656,-2730.9982910156
2019-01-30 23:30:00,-11490.154296875,823.02734375,-4166.6005859375
2019-01-30 23:35:00,-10821.3828125,231.8828125,-4386.93359375
2019-01-30 23:40:00,-11790.056640625,-190.9802246094,-4441.7817382812
2019-01-30 23:45:00,-11729.974609375,-545.9326171875,-4797.3935546875
2019-01-30 23:50:00,-12204.130859375,-2130.3041992188,-6160.7182617188
2019-01-30 23:55:00,-12553.5283203125,-2660.1235351562,-7033.2109375
2019-01-31 00:00:00,-15400.4365234375,-6114.2182617188,-10337.1455078125
2019-01-31 00:05:00,-16077.7626953125,-6602.03515625,-10628.6875
2019-01-31 00:10:00,-15614.541015625,-4169.3374023438,-9682.130859375
2019-01-31 00:15:00,-15009.271484375,-4710.0883789062,-9139.87109375
2019-01-31 00:20:00,-13505.97265625,-5489.744140625,-9577.4736328125
2019-01-31 00:25:00,-13537.955078125,-4618.544921875,-8610.8984375
2019-01-31 00:30:00,-13758.388671875,-4401.8583984375,-8955.6083984375
2019-01-31 00:35:00,-13678.251953125,-5152.1176757812,-8680.630859375
2019-01-31 00:40:00,-14135.359375,-4483.318359375,-8884.37109375
2019-01-31 00:45:00,-14027.716796875,-4169.2407226562,-8923.9873046875
2019-01-31 00:50:00,-14554.6552734375,-4911.5336914062,-9909.7685546875
2019-01-31 00:55:00,-15129.876953125,-5015.498046875,-9062.87109375
2019-01-31 01:00:00,-15096.53125,-5524.228515625,-10810.36328125
2019-01-31 01:05:00,-17143.837890625,-5982.5473632812,-11128.677734375
2019-01-31 01:10:00,-15740.921875,-5428.7143554688,-10407.6552734375
2019-01-31 01:15:00,-15957.642578125,-5756.5283203125,-10860.5234375
2019-01-31 01:20:00,-16122.599609375,-5840.5810546875,-11144.166015625
2019-01-31 01:25:00,-15852.9482421875,-6700.916015625,-10560.486328125
2019-01-31 01:30:00,-15948.83203125,-6417.5659179688,-11033.89453125
2019-01-31 01:35:00,-15980.224609375,-6248.6142578125,-10977.7353515625
2019-01-31 01:40:00,-16225.189453125,-5764.2895507812,-11813.06640625
2019-01-31 01:45:00,-16023.5185546875,-7202.9091796875,-11682.2578125
2019-01-31 01:50:00,-16634.248046875,-7188.908203125,-11685.041015625
2019-01-31 01:55:00,-17451.736328125,-7496.109375,-11845.9267578125
2019-01-31 02:00:00,-16619.703125,-7456.5952148438,-12791.1484375
2019-01-31 02:05:00,-17573.720703125,-6196.66796875,-12311.37890625
2019-01-31 02:10:00,-17822.583984375,-6718.0849609375,-12424.65625
2019-01-31 02:15:00,-17256.0234375,-6772.7470703125,-12822.015625
2019-01-31 02:20:00,-17024.857421875,-7079.8247070312,-12595.6484375
2019-01-31 02:25:00,-17943.39453125,-7337.4252929688,-13209.669921875
2019-01-31 02:30:00,-17375.71484375,-7833.0625,-11891.9287109375
2019-01-31 02:35:00,-16413.255859375,-7636.671875,-12610.146484375
2019-01-31 02:40:00,-17757.27734375,-7001.3642578125,-12146.751953125
2019-01-31 02:45:00,-17828.439453125,-7376.0961914062,-12544.8857421875
2019-01-31 02:50:00,-17401.0234375,-7212.9140625,-12384.1611328125
2019-01-31 02:55:00,-16581.123046875,-6812.8198242188,-12488.4208984375
2019-01-31 03:00:00,-19691.27734375,-7882.5014648438,-14176.5859375
2019-01-31 03:05:00,-17846.978515625,-6152.298828125,-13126.1416015625
2019-01-31 03:10:00,-17244.580078125,-8173.685546875,-12765.8994140625
2019-01-31 03:15:00,-17212.6640625,-6815.0073242188,-12272.84375
2019-01-31 03:20:00,-17643.662109375,-7125.6586914062,-11661.1357421875
2019-01-31 03:25:00,-16644.912109375,-6712.4418945312,-12550.5419921875
2019-01-31 03:30:00,-18030.9296875,-5654.3427734375,-11880.6806640625
2019-01-31 03:35:00,-16676.84765625,-3407.5327148438,-11461.703125
2019-01-31 03:40:00,-16806.21875,-3894.2563476562,-12079.365234375
2019-01-31 03:45:00,-16268.2919921875,-3803.1313476562,-11451.8388671875
2019-01-31 03:50:00,-16658.54296875,-5013.9770507812,-11884.6953125
2019-01-31 03:55:00,-16495.515625,-2719.9555664062,-10698.748046875
2019-01-31 04:00:00,-16831.1796875,-3206.7973632812,-11312.349609375
2019-01-31 04:05:00,-15931.8037109375,-3510.0793457031,-11113.5498046875
2019-01-31 04:10:00,-17321.15234375,-1513.6300048828,-10821.59765625
2019-01-31 04:15:00,-16266.099609375,-1599.0319824219,-9490.2080078125
2019-01-31 04:20:00,-15342.244140625,-1050.5498046875,-9190.9609375
2019-01-31 04:25:00,-14915.9873046875,1569.4729003906,-8707.88671875
2019-01-31 04:30:00,-14268.88671875,3578.5854492188,-7945.7211914062
2019-01-31 04:35:00,-14819.1875,5003.5688476562,-8169.7075195312
2019-01-31 04:40:00,-13469.67578125,7683.2124023438,-6692.0400390625
2019-01-31 04:45:00,-13662.6416015625,9109.5283203125,-6122.1064453125
2019-01-31 04:50:00,-13362.962890625,11685.48828125,-6566.0043945312
2019-01-31 04:55:00,-12675.2568359375,15875.3583984375,-5857.5551757812
2019-01-31 05:00:00,-10753.16015625,17843.12890625,-5440.4072265625
2019-01-31 05:05:00,-10708.517578125,20056.361328125,-4312.5390625
2019-01-31 05:10:00,-9374.0,21225.119140625,-3846.97265625
2019-01-31 05:15:00,-8627.40234375,25273.732421875,-2504.0349121094
2019-01-31 05:20:00,-7344.85546875,30980.44140625,-212.7270507812
2019-01-31 05:25:00,-6668.3549804688,36814.78125,1698.2366943359
2019-01-31 05:30:00,-4128.47265625,38690.34375,3687.6335449219
2019-01-31 05:35:00,-2029.7421875,48497.359375,4699.27734375
2019-01-31 05:40:00,-1691.2102050781,50147.453125,6270.546875
2019-01-31 05:45:00,-316.0295410156,56395.75,8758.3916015625
2019-01-31 05:50:00,1660.4582519531,64297.84765625,11071.73828125
2019-01-31 05:55:00,5955.6157226562,70026.6640625,14416.46484375
2019-01-31 06:00:00,7363.5131835938,74281.734375,15748.7490234375
2019-01-31 06:05:00,10395.990234375,77632.6953125,21142.46484375
2019-01-31 06:10:00,13041.4970703125,88207.3828125,24561.71484375
2019-01-31 06:15:00,17617.466796875,97817.703125,27594.72265625
2019-01-31 06:20:00,22199.291015625,109949.8359375,32588.046875
2019-01-31 06:25:00,25659.328125,121217.21875,37432.4296875
2019-01-31 06:30:00,32237.23046875,133322.484375,43985.9296875
2019-01-31 06:35:00,36632.38671875,143063.625,49497.59765625
2019-01-31 06:40:00,39392.9140625,154965.859375,51927.2109375
2019-01-31 06:45:00,42962.6171875,162480.1875,57837.05859375
2019-01-31 06:50:00,47976.63671875,173685.28125,65548.1328125
2019-01-31 06:55:00,51676.15625,187161.203125,68478.84375
2019-01-31 07:00:00,53704.90234375,197317.46875,73869.4921875
2019-01-31 07:05:00,62670.26953125,193945.25,75997.0
2019-01-31 07:10:00,64811.65625,198433.015625,84987.015625
2019-01-31 07:15:00,66788.5390625,195913.234375,88061.2890625
2019-01-31 07:20:00,71757.2109375,196837.4375,95739.9375
2019-01-31 07:25:00,78358.0234375,208561.140625,98335.0703125
2019-01-31 07:30:00,83770.6015625,209406.4375,103824.84375
2019-01-31 07:35:00,87439.3984375,202259.84375,106188.25
2019-01-31 07:40:00,91837.015625,208721.96875,112190.40625
2019-01-31 07:45:00,95158.1171875,205933.28125,118109.5
2019-01-31 07:50:00,105337.3203125,212454.0625,123734.9765625
2019-01-31 07:55:00,106630.703125,206174.421875,124715.8828125
2019-01-31 08:00:00,109170.609375,204037.015625,131505.03125
2019-01-31 08:05:00,114888.3125,203021.078125,133020.484375
2019-01-31 08:10:00,117087.2734375,200225.0,136291.15625
2019-01-31 08:15:00,121070.2421875,194418.328125,142489.59375
2019-01-31 08:20:00,123038.078125,194093.15625,142171.25
2019-01-31 08:25:00,129307.671875,191715.515625,147191.796875
2019-01-31 08:30:00,125841.359375,186608.296875,151054.75
2019-01-31 08:35:00,134814.78125,188234.390625,153353.046875
2019-01-31 08:40:00,130541.3359375,180482.984375,157913.171875
2019-01-31 08:45:00,134703.328125,183819.875,158696.25
2019-01-31 08:50:00,131752.75,182814.046875,159408.6875
2019-01-31 08:55:00,137222.0,177908.890625,156551.125
2019-01-31 09:00:00,132987.6875,181297.53125,159332.109375
2019-01-31 09:05:00,134111.0,173232.28125,152809.78125
2019-01-31 09:10:00,130697.6015625,176367.03125,154192.890625
2019-01-31 09:15:00,132520.5,175644.46875,153291.140625
2019-01-31 09:20:00,131755.171875,176932.328125,153504.28125
2019-01-31 09:25:00,131921.53125,174558.84375,154528.5625
2019-01-31 09:30:00,127771.5390625,172323.75,154748.390625
2019-01-31 09:35:00,127909.84375,175629.8125,154692.875
2019-01-31 09:40:00,128139.0703125,169919.703125,153982.796875
2019-01-31 09:45:00,127281.1484375,168076.296875,154217.171875
2019-01-31 09:50:00,127335.9453125,169504.796875,151382.90625
2019-01-31 09:55:00,127791.5234375,167659.40625,153228.46875
2019-01-31 10:00:00,123309.875,165336.015625,150296.109375
2019-01-31 10:05:00,122887.984375,164710.1875,148916.515625
2019-01-31 10:10:00,121264.6484375,163835.921875,145784.265625
2019-01-31 10:15:00,124522.078125,159319.953125,147439.390625
2019-01-31 10:20:00,123720.203125,160209.53125,146812.671875
2019-01-31 10:25:00,127590.4609375,159316.609375,147848.4375
2019-01-31 10:30:00,128411.75,159404.375,147263.46875
2019-01-31 10:35:00,128767.0,160276.28125,148161.796875
2019-01-31 10:40:00,128029.390625,158422.0,146812.421875
2019-01-31 10:45:00,130674.125,159991.96875,146574.609375
2019-01-31 10:50:00,133536.1875,160760.375,148135.40625
2019-01-31 10:55:00,133061.046875,162932.796875,149930.71875
2019-01-31 11:00:00,133097.375,158448.640625,147568.609375
2019-01-31 11:05:00,136503.453125,158180.203125,148552.3125
2019-01-31 11:10:00,136551.0625,156508.6875,147726.34375
2019-01-31 11:15:00,135593.078125,160017.703125,148481.0
2019-01-31 11:20:00,137114.015625,160272.765625,149201.390625
2019-01-31 11:25:00,137477.875,160997.875,149609.078125
2019-01-31 11:30:00,138966.3125,161666.484375,149437.046875
2019-01-31 11:35:00,140175.171875,161007.4375,150452.5625
2019-01-31 11:40:00,139960.4375,163764.5625,151230.234375
2019-01-31 11:45:00,140714.5,166250.125,151753.53125
2019-01-31 11:50:00,143662.796875,167008.109375,154316.578125
2019-01-31 11:55:00,141754.28125,169556.921875,154987.46875
2019-01-31 12:00:00,140352.0,169517.703125,154194.90625
2019-01-31 12:05:00,140358.40625,166940.796875,150644.65625
2019-01-31 12:10:00,140674.09375,169844.15625,151137.53125
2019-01-31 12:15:00,142144.15625,172564.09375,152841.96875
2019-01-31 12:20:00,139552.65625,171053.625,152975.265625
2019-01-31 12:25:00,141964.140625,167677.9375,154515.515625
2019-01-31 12:30:00,141982.703125,172424.125,153248.8125
2019-01-31 12:35:00,142231.890625,168079.390625,152738.609375
2019-01-31 12:40:00,140104.53125,169402.671875,153868.515625
2019-01-31 12:45:00,142004.953125,170390.453125,154173.984375
2019-01-31 12:50:00,139491.703125,169440.9375,153036.515625
2019-01-31 12:55:00,140721.5,168482.703125,153582.890625
2019-01-31 13:00:00,138517.03125,168273.1875,151957.90625
2019-01-31 13:05:00,137951.8125,165662.015625,150551.96875
2019-01-31 13:10:00,136197.25,162979.984375,149753.546875
2019-01-31 13:15:00,135971.078125,164159.9375,147860.59375
2019-01-31 13:20:00,133807.859375,161633.484375,147516.1875
2019-01-31 13:25:00,135657.1875,161247.21875,146805.015625
2019-01-31 13:30:00,136190.28125,158204.078125,147597.359375
2019-01-31 13:35:00,130918.25,158417.03125,145563.1875
2019-01-31 13:40:00,132224.28125,156722.3125,144094.015625
2019-01-31 13:45:00,130292.8828125,158678.203125,145001.34375
2019-01-31 13:50:00,130684.5625,156139.625,143928.453125
2019-01-31 13:55:00,131687.0625,156802.109375,143579.421875
2019-01-31 14:00:00,127647.3203125,152235.125,141282.96875
2019-01-31 14:05:00,128614.125,151467.390625,138038.453125
2019-01-31 14:10:00,128338.453125,153011.859375,139290.96875
2019-01-31 14:15:00,125302.671875,150809.6875,138392.4375
2019-01-31 14:20:00,125091.0546875,147868.5,136857.28125
2019-01-31 14:25:00,122882.8046875,148749.875,136780.421875
2019-01-31 14:30:00,126775.59375,151417.65625,135067.0625
2019-01-31 14:35:00,126299.546875,149283.953125,136154.484375
2019-01-31 14:40:00,124018.6328125,147543.609375,134721.984375
2019-01-31 14:45:00,122591.3671875,150522.71875,136583.75
2019-01-31 14:50:00,123632.09375,147627.453125,136149.09375
2019-01-31 14:55:00,124612.1875,148795.03125,137165.09375
2019-01-31 15:00:00,122375.5703125,150234.453125,131754.953125
2019-01-31 15:05:00,119207.546875,146453.296875,133273.46875
2019-01-31 15:10:00,120260.421875,144933.78125,133971.484375
2019-01-31 15:15:00,119126.8359375,145106.84375,132316.734375
2019-01-31 15:20:00,119703.5859375,146383.078125,132887.859375
2019-01-31 15:25:00,119467.9609375,147343.09375,131444.953125
2019-01-31 15:30:00,120003.65625,146845.53125,131462.546875
2019-01-31 15:35:00,119876.453125,145630.796875,133391.8125
2019-01-31 15:40:00,120836.328125,147455.640625,131896.921875
2019-01-31 15:45:00,120466.15625,146588.609375,133406.203125
2019-01-31 15:50:00,120792.953125,147172.421875,133697.90625
2019-01-31 15:55:00,119973.65625,145416.9375,131955.203125
2019-01-31 16:00:00,116802.921875,143235.390625,130730.4765625
2019-01-31 16:05:00,117174.1171875,144012.6875,128728.75
2019-01-31 16:10:00,115100.3046875,142936.6875,130094.15625
2019-01-31 16:15:00,116442.640625,142830.046875,127361.6328125
2019-01-31 16:20:00,114131.265625,142696.453125,129630.3203125
2019-01-31 16:25:00,115849.6328125,144782.265625,130132.234375
2019-01-31 16:30:00,111243.7421875,144073.1875,130739.4140625
2019-01-31 16:35:00,112827.3125,144068.09375,128814.015625
2019-01-31 16:40:00,113205.53125,142821.34375,129747.484375
2019-01-31 16:45:00,110446.734375,142803.5,128969.0234375
2019-01-31 16:50:00,114183.9375,143203.75,127703.421875
2019-01-31 16:55:00,110194.609375,142426.8125,127042.90625
2019-01-31 17:00:00,112112.6796875,140108.46875,127867.1953125
2019-01-31 17:05:00,108605.1796875,142207.3125,125209.390625
2019-01-31 17:10:00,109016.046875,139462.125,123408.6953125
2019-01-31 17:15:00,108259.625,139448.53125,123335.6171875
2019-01-31 17:20:00,104839.0859375,139766.90625,123951.046875
2019-01-31 17:25:00,107835.328125,138320.140625,121868.046875
2019-01-31 17:30:00,106572.6875,138031.734375,118643.671875
2019-01-31 17:35:00,104731.8125,135939.828125,118762.0625
2019-01-31 17:40:00,103250.171875,136434.65625,117552.484375
2019-01-31 17:45:00,101651.5234375,133466.875,115857.640625
2019-01-31 17:50:00,100204.859375,132052.90625,114546.4921875
2019-01-31 17:55:00,98116.2109375,131074.515625,113089.6953125
2019-01-31 18:00:00,96204.8046875,124639.421875,110238.84375
2019-01-31 18:05:00,91927.6484375,121343.875,106847.4609375
2019-01-31 18:10:00,90784.7734375,119151.0546875,102622.1953125
2019-01-31 18:15:00,88529.484375,117039.8515625,101392.15625
2019-01-31 18:20:00,88563.078125,114309.375,99036.9375
2019-01-31 18:25:00,84237.3125,109639.0625,95719.9609375
2019-01-31 18:30:00,84838.7421875,106773.125,95092.1015625
2019-01-31 18:35:00,79090.5703125,101389.859375,92272.5546875
2019-01-31 18:40:00,78240.890625,98763.5859375,89997.84375
2019-01-31 18:45:00,76091.4765625,98277.609375,87251.296875
2019-01-31 18:50:00,74922.3359375,93958.015625,84340.8359375
2019-01-31 18:55:00,72887.6953125,89562.65625,81251.953125
2019-01-31 19:00:00,69252.2421875,87073.328125,78826.609375
2019-01-31 19:05:00,66651.671875,86047.8671875,76029.3359375
2019-01-31 19:10:00,64719.4453125,85276.9453125,74142.8125
2019-01-31 19:15:00,62532.484375,80116.484375,70721.1875
2019-01-31 19:20:00,60051.84375,77892.5,69590.8125
2019-01-31 19:25:00,58055.71484375,74204.6015625,67272.2421875
2019-01-31 19:30:00,53609.30078125,69674.578125,63217.4296875
2019-01-31 19:35:00,50591.765625,69157.84375,61266.63671875
2019-01-31 19:40:00,48274.5,66538.1953125,57568.75
2019-01-31 19:45:00,45679.80859375,63493.45703125,55551.796875
2019-01-31 19:50:00,44445.55859375,59514.4609375,52002.8515625
2019-01-31 19:55:00,42501.53125,58025.1015625,49440.62109375
2019-01-31 20:00:00,38343.25,55733.09375,47533.75
2019-01-31 20:05:00,36799.81640625,54429.16796875,45292.375
2019-01-31 20:10:00,34374.3125,52720.34375,43893.5
2019-01-31 20:15:00,32005.1953125,48616.04296875,41689.7421875
2019-01-31 20:20:00,30813.705078125,47420.41015625,40126.34765625
2019-01-31 20:25:00,29995.560546875,44967.75,38924.765625
2019-01-31 20:30:00,27235.216796875,42473.625,36027.32421875
2019-01-31 20:35:00,23183.455078125,41069.55078125,34057.51953125
2019-01-31 20:40:00,21151.541015625,38907.08203125,32349.5234375
2019-01-31 20:45:00,20532.31640625,36902.68359375,31626.0859375
2019-01-31 20:50:00,18160.87890625,36265.96875,29069.1875
2019-01-31 20:55:00,17608.447265625,34023.46875,27893.681640625
2019-01-31 21:00:00,15611.4091796875,32795.84375,26130.21875
2019-01-31 21:05:00,12889.80078125,30854.705078125,25557.197265625
2019-01-31 21:10:00,10607.548828125,30496.029296875,24508.267578125
2019-01-31 21:15:00,10155.1318359375,27830.623046875,22819.9921875
2019-01-31 21:20:00,10092.44140625,26600.0390625,21759.94921875
2019-01-31 21:25:00,9076.3603515625,25727.7734375,20273.455078125
2019-01-31 21:30:00,7762.6547851562,24405.087890625,18408.66796875
2019-01-31 21:35:00,6231.4106445312,22535.1484375,17592.166015625
2019-01-31 21:40:00,3870.3598632812,20672.5234375,15597.1220703125
2019-01-31 21:45:00,3257.1955566406,21048.21484375,15206.455078125
2019-01-31 21:50:00,1980.5179443359,17796.662109375,13435.05859375
2019-01-31 21:55:00,368.2678222656,17150.07421875,11708.162109375
2019-01-31 22:00:00,947.2474975586,16758.22265625,11079.2998046875
2019-01-31 22:05:00,-1744.2182617188,14214.537109375,8615.3125
2019-01-31 22:10:00,-214.3958587646,12546.2431640625,8382.9375
2019-01-31 22:15:00,-712.9736328125,11934.302734375,7415.5986328125
2019-01-31 22:20:00,-2351.6484375,11842.0849609375,7200.3471679688
2019-01-31 22:25:00,-1384.3824462891,10913.1337890625,5997.982421875
2019-01-31 22:30:00,-4147.4448242188,10958.8408203125,5520.8369140625
2019-01-31 22:35:00,-4969.931640625,9592.56640625,4529.88671875
2019-01-31 22:40:00,-5525.1748046875,7900.8994140625,3145.3896484375
2019-01-31 22:45:00,-5989.1928710938,7059.4130859375,2542.7885742188
2019-01-31 22:50:00,-6092.4135742188,6399.474609375,1676.33203125
2019-01-31 22:55:00,-6533.0302734375,5122.9965820312,925.2111816406
2019-01-31 23:00:00,-8831.88671875,4024.1594238281,-1770.4001464844
2019-01-31 23:05:00,-8081.6030273438,3366.07421875,-1108.2071533203
2019-01-31 23:10:00,-8687.04296875,3064.3884277344,-1984.5289306641
2019-01-31 23:15:00,-8665.2861328125,2862.4826660156,-1365.3366699219
2019-01-31 23:20:00,-9344.888671875,1870.2392578125,-3002.5712890625
2019-01-31 23:25:00,-8501.3486328125,2457.9262695312,-3251.8095703125
2019-01-31 23:30:00,-8338.02734375,617.0943603516,-3410.0026855469
2019-01-31 23:35:00,-9716.205078125,-142.5595703125,-4161.94921875
2019-01-31 23:40:00,-10691.197265625,-482.72265625,-4439.61328125
2019-01-31 23:45:00,-10427.2431640625,-1394.9104003906,-4991.470703125
2019-01-31 23:50:00,-11763.013671875,-1107.7587890625,-5102.904296875
2019-01-31 23:55:00,-12425.658203125,-2634.2963867188,-6614.5029296875
2019-02-01 00:00:00,-13555.0654296875,-5065.76953125,-9504.521484375
2019-02-01 00:05:00,-14592.3984375,-5861.0458984375,-9400.19140625
2019-02-01 00:10:00,-14392.818359375,-4988.73046875,-9824.525390625
2019-02-01 00:15:00,-14049.234375,-3785.1979980469,-9104.458984375
2019-02-01 00:20:00,-14096.0146484375,-4330.7734375,-7879.8500976562
2019-02-01 00:25:00,-16271.4970703125,-4438.8837890625,-8151.7553710938
2019-02-01 00:30:00,-13370.3994140625,-3741.4802246094,-7710.4428710938
2019-02-01 00:35:00,-13289.42578125,-3970.8955078125,-8592.484375
2019-02-01 00:40:00,-13521.763671875,-3864.8520507812,-7949.2495117188
2019-02-01 00:45:00,-13239.22265625,-4353.6064453125,-8408.9404296875
2019-02-01 00:50:00,-13735.068359375,-4350.3759765625,-9072.830078125
2019-02-01 00:55:00,-14939.494140625,-4386.91015625,-9057.876953125
2019-02-01 01:00:00,-15890.083984375,-5505.2998046875,-10927.876953125
2019-02-01 01:05:00,-15276.673828125,-6957.267578125,-11090.8583984375
2019-02-01 01:10:00,-15372.705078125,-6074.599609375,-10501.28515625
2019-02-01 01:15:00,-15441.09375,-7348.2236328125,-10800.2236328125
2019-02-01 01:20:00,-14997.4296875,-6075.7314453125,-9920.337890625
2019-02-01 01:25:00,-15453.197265625,-6983.1865234375,-10764.677734375
2019-02-01 01:30:00,-16468.900390625,-6134.8466796875,-11318.6494140625
2019-02-01 01:35:00,-15457.9169921875,-6720.4267578125,-11271.94921875
2019-02-01 01:40:00,-15466.9521484375,-7510.0473632812,-10504.7080078125
2019-02-01 01:45:00,-15120.1103515625,-7335.7353515625,-10775.2001953125
2019-02-01 01:50:00,-15627.5625,-7657.3803710938,-11509.654296875
2019-02-01 01:55:00,-13920.6982421875,-7825.99609375,-11065.4326171875
2019-02-01 02:00:00,-16716.517578125,-6580.2866210938,-11510.4921875
2019-02-01 02:05:00,-16076.60546875,-6834.0268554688,-11481.671875
2019-02-01 02:10:00,-15043.58984375,-5518.521484375,-10380.87890625
2019-02-01 02:15:00,-15062.8486328125,-6303.6630859375,-10699.8818359375
2019-02-01 02:20:00,-15330.775390625,-5459.9990234375,-9657.9228515625
2019-02-01 02:25:00,-15163.048828125,-5449.4990234375,-10058.50390625
2019-02-01 02:30:00,-13995.6865234375,-2972.4760742188,-9374.9453125
2019-02-01 02:35:00,-13425.8515625,-4549.3803710938,-9473.041015625
2019-02-01 02:40:00,-14174.3994140625,-4124.8046875,-9065.6826171875
2019-02-01 02:45:00,-13663.5302734375,-4853.212890625,-8620.4736328125
2019-02-01 02:50:00,-13911.404296875,-2130.7416992188,-9200.5263671875
2019-02-01 02:55:00,-12067.875,-1632.1859130859,-7970.9423828125
2019-02-01 03:00:00,-12912.5927734375,-1442.3962402344,-8990.3486328125
2019-02-01 03:05:00,-14061.8134765625,-3236.4990234375,-8240.8115234375
2019-02-01 03:10:00,-12308.4169921875,-646.5688476562,-7184.123046875
2019-02-01 03:15:00,-11758.1982421875,-2067.771484375,-6632.939453125
2019-02-01 03:20:00,-11434.1787109375,411.7770996094,-5859.8408203125
2019-02-01 03:25:00,-11663.966796875,1581.7890625,-5939.935546875
2019-02-01 03:30:00,-9373.49609375,1973.7329101562,-4614.7705078125
2019-02-01 03:35:00,-9902.6611328125,1858.3549804688,-4913.154296875
2019-02-01 03:40:00,-10082.287109375,4335.3955078125,-3417.21875
2019-02-01 03:45:00,-9764.0751953125,5616.1533203125,-3673.9318847656
2019-02-01 03:50:00,-8999.0341796875,3813.6428222656,-2655.7094726562
2019-02-01 03:55:00,-8480.7548828125,6382.5590820312,-2023.9299316406
2019-02-01 04:00:00,-8050.8671875,5679.77734375,-1180.427734375
2019-02-01 04:05:00,-7841.2768554688,10089.0546875,-625.6148681641
2019-02-01 04:10:00,-7774.12890625,9583.6669921875,509.9030761719
2019-02-01 04:15:00,-5538.9614257812,13139.9951171875,1128.0329589844
2019-02-01 04:20:00,-4492.607421875,13651.837890625,2316.2438964844
2019-02-01 04:25:00,-4031.6098632812,14602.7431640625,4699.1982421875
2019-02-01 04:30:00,-1446.1091308594,19183.5234375,5757.5825195312
2019-02-01 04:35:00,-2730.9787597656,21109.6875,5893.4409179688
2019-02-01 04:40:00,-548.2481689453,20778.484375,7766.5913085938
2019-02-01 04:45:00,-572.5913085938,25472.98046875,10081.0283203125
2019-02-01 04:50:00,2542.5202636719,26082.3515625,10536.0166015625
2019-02-01 04:55:00,2890.0375976562,30704.34765625,12179.3720703125
2019-02-01 05:00:00,4367.548828125,33091.7421875,14235.20703125
2019-02-01 05:05:00,5964.259765625,36058.3203125,16355.1005859375
2019-02-01 05:10:00,6416.103515625,38463.046875,17517.708984375
2019-02-01 05:15:00,8677.470703125,41243.66015625,20138.767578125
2019-02-01 05:20:00,11317.5263671875,45444.06640625,24240.099609375
2019-02-01 05:25:00,13734.810546875,48180.2890625,25571.203125
2019-02-01 05:30:00,15383.62109375,51940.2578125,29637.775390625
2019-02-01 05:35:00,19729.34375,58014.58203125,34215.7265625
2019-02-01 05:40:00,20938.32421875,60550.8046875,34563.00390625
2019-02-01 05:45:00,23998.568359375,60973.1640625,38880.38671875
2019-02-01 05:50:00,28797.830078125,69626.3515625,42611.73828125
2019-02-01 05:55:00,31691.79296875,74804.6953125,48661.22265625
2019-02-01 06:00:00,33739.75390625,83789.5078125,52066.11328125
2019-02-01 06:05:00,40678.703125,88314.1171875,56530.2578125
2019-02-01 06:10:00,40886.44921875,92866.6953125,64991.5234375
2019-02-01 06:15:00,46621.76171875,99816.7890625,68822.4296875
2019-02-01 06:20:00,51079.203125,105232.5234375,77059.5546875
2019-02-01 06:25:00,54523.1484375,119753.7734375,77405.8203125
2019-02-01 06:30:00,61496.08984375,121623.34375,85855.953125
2019-02-01 06:35:00,65799.6015625,126852.90625,90936.28125
2019-02-01 06:40:00,69448.0,128993.0703125,94526.6953125
